Customer_ID,Salary_Account,Savings_Account,Credit_Card,Personal_Loan,Home_Loan,Car_Loan,Gold_Loan,Fixed_Deposit,Recurring_Deposit,Mutual_Fund,Insurance,Demat_Account,Forex_Card,Travel_Card
CUST102945,1,1,0,1,0,0,1,1,1,0,0,0,0,0
CUST103916,1,1,1,1,0,0,0,1,1,0,0,1,0,0
CUST102916,0,1,0,0,0,0,1,0,1,0,0,0,0,0
CUST101102,0,1,0,0,0,0,0,1,0,1,1,1,0,0
CUST101448,0,1,1,1,0,0,1,1,0,0,0,0,0,0
CUST101720,0,1,0,0,0,1,0,0,1,1,0,1,0,1
CUST104518,0,1,0,0,0,0,0,0,1,0,1,1,0,0
CUST103842,0,1,1,1,0,0,0,0,0,0,1,0,0,1
CUST100156,1,1,1,1,1,0,0,1,0,0,1,0,1,1
CUST102978,0,1,0,0,0,1,0,1,0,1,1,0,0,0
CUST101773,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST100615,0,1,0,0,0,1,0,0,1,0,0,0,0,0
CUST100643,1,0,1,0,1,1,0,0,0,1,1,1,1,1
CUST101935,1,1,1,1,1,0,1,0,0,0,0,0,0,0
CUST104277,0,1,1,1,0,0,0,0,1,0,0,0,1,1
CUST101068,0,1,1,0,1,1,0,0,0,1,1,0,1,1
CUST104454,0,1,0,0,0,0,0,1,1,0,0,0,0,0
CUST104154,1,1,1,0,0,0,0,0,1,0,1,1,0,1
CUST104239,1,1,1,0,1,1,0,0,0,1,1,1,0,1
CUST104868,0,1,0,0,0,1,0,1,0,0,1,0,0,0
CUST100330,1,1,1,0,1,0,0,0,0,1,1,1,0,1
CUST102057,0,1,0,1,0,0,0,0,0,0,1,0,0,0
CUST102646,0,1,1,0,0,0,1,0,1,0,0,0,1,1
CUST102191,1,1,1,0,0,0,0,0,0,0,0,0,1,1
CUST100622,0,1,1,1,1,0,0,0,0,0,1,0,0,0
CUST101595,1,1,1,0,1,0,1,0,1,1,0,0,0,1
CUST102915,0,1,0,0,0,0,0,1,1,0,0,0,0,0
CUST104821,1,1,1,0,0,0,0,0,0,0,1,0,0,0
CUST103898,0,1,0,1,1,1,0,1,0,1,1,1,0,0
CUST101919,1,1,0,0,0,0,0,1,0,0,0,0,0,0
CUST104173,0,1,0,0,0,1,0,1,0,0,0,0,0,0
CUST104477,0,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST100755,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST100518,1,1,0,0,0,0,0,0,0,1,0,0,0,0
CUST103803,0,1,0,0,0,0,0,0,1,1,0,0,0,1
CUST100032,1,0,0,0,0,0,0,0,1,0,1,0,0,0
CUST102937,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST101157,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST100744,1,1,1,1,1,0,1,0,0,1,1,0,1,1
CUST101497,1,1,1,1,0,0,0,1,0,1,1,1,0,0
CUST103459,1,1,0,1,0,0,0,1,0,0,0,0,0,0
CUST103755,1,1,1,1,1,0,0,0,1,1,1,0,0,1
CUST102591,0,1,0,0,0,0,0,0,1,0,1,0,0,0
CUST100783,1,1,1,1,0,0,0,0,1,0,1,0,0,1
CUST103493,1,1,1,1,0,0,1,0,1,0,1,0,1,1
CUST102949,0,1,1,0,0,1,0,1,1,0,0,1,1,1
CUST100229,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST100857,0,1,0,1,0,1,1,1,0,0,1,0,0,0
CUST102266,0,1,0,0,0,1,0,1,0,0,0,0,0,0
CUST104274,0,1,1,0,1,1,0,0,1,0,1,1,1,1
CUST100408,1,1,0,1,0,0,0,0,0,0,0,0,0,0
CUST100170,1,1,1,0,0,1,0,0,0,1,0,0,0,1
CUST100540,1,1,1,0,1,0,0,0,0,1,1,0,0,1
CUST102210,1,1,1,1,1,0,0,1,0,0,1,0,0,0
CUST102304,0,1,0,0,0,0,1,1,1,0,1,0,0,0
CUST102567,1,1,1,1,0,0,0,0,0,0,1,0,0,0
CUST100613,0,1,0,0,1,1,0,1,0,1,1,0,0,0
CUST102101,0,1,0,1,1,0,0,1,0,0,1,0,1,0
CUST101808,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST103438,1,1,1,0,1,1,0,1,0,0,1,0,1,1
CUST101161,1,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST104225,0,1,0,0,1,0,0,0,1,0,1,0,0,0
CUST103119,0,1,0,1,0,0,1,0,0,0,1,0,0,0
CUST103652,0,1,0,1,1,0,0,1,0,0,1,0,0,0
CUST101610,0,1,1,1,1,0,1,0,0,1,1,1,0,0
CUST101932,1,1,1,0,0,0,0,0,0,1,1,0,0,0
CUST103027,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST100564,1,1,1,0,0,0,0,1,0,0,0,0,0,0
CUST103571,0,1,1,0,1,0,0,1,0,1,1,1,1,1
CUST104247,1,1,0,0,0,0,0,1,0,1,1,1,0,0
CUST102388,1,1,1,1,0,0,0,0,1,0,0,0,1,1
CUST101471,0,1,1,0,1,0,0,1,0,1,1,0,1,1
CUST102630,1,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST101835,0,1,0,1,1,1,1,1,0,0,1,1,0,1
CUST104928,1,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST103475,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST101533,1,1,1,1,0,0,0,0,1,1,0,0,1,1
CUST104327,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST102484,0,1,0,0,0,0,1,1,0,1,1,1,0,0
CUST104207,1,1,1,0,0,0,0,1,1,0,0,0,0,1
CUST101172,0,1,0,1,0,0,0,1,0,0,0,0,0,0
CUST101427,0,1,0,1,0,0,0,1,1,0,0,0,0,0
CUST100325,1,1,1,1,0,0,1,0,0,0,0,0,1,1
CUST101051,1,1,0,1,1,0,0,0,1,0,1,0,0,0
CUST103319,1,1,1,0,1,1,0,1,1,1,1,1,1,1
CUST104721,0,1,0,0,1,0,0,0,0,0,1,1,0,0
CUST103864,0,1,0,0,1,1,0,1,0,0,1,0,0,0
CUST102603,1,1,1,0,0,1,0,0,0,1,1,1,0,0
CUST101738,0,1,0,0,1,0,1,1,0,1,1,1,1,0
CUST101196,1,1,1,0,1,0,0,0,0,0,1,0,0,1
CUST100620,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST101374,1,1,1,0,0,0,0,1,0,0,1,0,0,0
CUST102879,0,1,1,0,0,1,0,1,0,1,1,1,1,1
CUST101189,1,1,1,0,0,1,0,1,0,1,0,1,0,0
CUST100328,1,1,0,0,0,0,0,0,0,0,0,1,0,0
CUST100648,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST100897,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CUST103882,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST101123,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST101891,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST104643,0,1,0,1,0,0,1,1,1,0,0,0,0,0
CUST104791,0,1,0,0,1,0,0,1,0,1,1,0,0,0
CUST104529,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST104234,0,1,0,0,0,1,1,1,0,0,0,0,0,0
CUST101593,1,1,0,1,0,0,0,0,1,0,0,0,0,0
CUST103312,1,1,1,0,0,0,0,0,0,0,1,0,0,0
CUST102547,0,1,1,0,0,1,0,1,1,1,1,1,1,1
CUST101545,0,1,1,0,0,1,1,0,1,0,0,0,0,1
CUST104336,0,1,0,0,1,0,0,1,1,1,1,0,0,0
CUST101023,0,1,0,0,0,1,0,0,1,1,1,0,0,0
CUST101971,0,1,1,0,0,1,0,1,0,0,1,0,0,0
CUST104988,0,1,0,0,0,0,1,1,0,0,1,0,1,0
CUST101714,0,1,0,1,0,0,0,0,0,0,0,0,0,0
CUST101717,1,1,1,0,0,1,0,0,0,0,0,0,1,1
CUST101477,1,1,1,0,0,0,0,0,1,0,0,1,0,0
CUST100809,0,1,0,1,0,0,0,0,0,0,0,1,0,0
CUST102850,1,1,1,1,0,0,0,0,0,0,1,0,0,0
CUST100978,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST104687,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CUST104895,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST101684,1,1,1,0,0,1,0,1,0,0,1,0,0,0
CUST104660,0,1,1,0,0,0,0,0,1,0,1,0,1,1
CUST101514,0,1,0,0,1,0,1,1,0,1,1,0,1,0
CUST102404,0,1,0,1,1,1,0,0,0,1,0,1,1,1
CUST102021,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUST104553,1,1,1,1,1,0,0,0,1,0,0,0,0,1
CUST101767,0,1,1,0,1,1,1,1,0,1,1,1,1,1
CUST100174,1,1,1,0,0,1,0,0,1,0,0,0,0,0
CUST101554,0,1,0,0,1,1,0,1,0,1,1,0,1,1
CUST104215,0,1,1,0,1,1,0,1,0,1,1,1,0,0
CUST101482,0,1,1,0,0,0,0,1,0,0,1,0,0,0
CUST104461,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CUST100217,0,0,0,0,0,0,1,1,0,1,0,1,0,0
CUST103914,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CUST103720,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CUST100690,0,0,0,0,1,0,0,1,0,1,1,1,1,1
CUST102577,0,1,1,0,0,1,0,0,1,1,0,1,1,1
CUST102233,0,1,0,0,0,0,0,1,0,1,1,1,1,0
CUST102238,0,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST101106,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST101789,1,1,0,0,1,0,0,0,0,1,1,1,1,0
CUST103188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUST102436,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST100611,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST103660,0,1,1,0,0,1,0,1,0,0,0,0,0,1
CUST103711,0,1,0,0,1,0,0,1,1,1,1,1,0,0
CUST100576,0,1,0,1,0,0,0,1,0,0,0,0,0,0
CUST102063,1,1,1,0,1,0,0,0,0,0,1,0,0,0
CUST104435,1,1,0,0,1,1,1,1,1,0,1,0,0,0
CUST101180,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST100888,0,1,1,1,1,1,0,1,0,1,1,1,1,0
CUST103128,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CUST101732,0,1,0,1,0,0,0,1,0,0,1,0,0,0
CUST102663,0,1,0,1,0,0,0,1,0,0,0,0,0,0
CUST100817,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST103277,1,1,1,1,1,0,0,1,1,0,1,1,0,0
CUST101859,0,1,0,1,0,0,0,1,1,0,0,0,1,1
CUST100208,1,1,1,0,0,0,0,0,0,1,1,0,0,0
CUST100293,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST101119,0,1,1,0,0,0,0,0,0,0,0,0,0,0
CUST102213,0,1,0,1,0,0,0,0,1,0,0,0,0,0
CUST101609,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST101264,1,1,1,0,1,0,0,1,0,0,1,0,0,0
CUST100990,0,1,0,0,1,0,0,1,0,0,1,0,0,0
CUST104197,0,1,0,0,0,0,0,0,1,0,1,1,1,0
CUST101616,1,1,0,0,0,0,0,1,0,0,0,0,0,0
CUST100353,0,1,0,0,0,0,1,1,0,0,0,0,0,0
CUST104557,0,1,0,0,0,1,0,1,1,1,1,0,0,0
CUST102022,1,1,1,0,0,0,0,0,0,0,1,0,0,0
CUST103690,0,0,0,0,0,0,0,0,1,1,0,1,0,0
CUST102555,0,1,0,0,0,0,0,0,0,1,0,0,0,1
CUST103048,0,0,0,1,0,0,0,0,1,0,0,0,0,0
CUST101228,1,1,1,0,1,0,0,0,0,0,1,0,1,1
CUST100259,1,1,1,1,0,0,0,0,0,1,0,1,0,0
CUST101519,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST101777,1,1,1,0,1,0,0,1,0,1,1,0,1,1
CUST104739,1,1,1,1,1,0,0,0,0,1,1,1,0,1
CUST101770,0,1,0,0,0,0,0,0,1,0,1,0,0,0
CUST104353,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CUST100052,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CUST103473,1,1,1,0,1,1,0,1,0,0,1,0,0,1
CUST104683,1,1,1,0,0,0,0,1,1,0,0,0,0,1
CUST104411,1,1,1,0,0,1,0,0,0,0,0,0,0,0
CUST102409,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST102787,1,1,0,1,0,1,1,0,1,0,0,0,0,0
CUST102344,0,1,0,0,0,1,0,1,0,1,0,1,0,0
CUST101033,0,1,0,1,0,0,1,0,0,0,1,0,0,0
CUST101097,1,1,1,0,0,1,0,1,0,1,0,0,1,1
CUST100543,1,1,1,0,0,0,0,1,0,0,0,0,0,0
CUST101046,0,1,0,0,1,0,0,1,0,0,1,0,0,0
CUST101894,0,1,1,0,0,1,0,0,0,0,0,0,1,1
CUST104376,0,1,0,0,1,0,1,1,0,0,1,1,0,0
CUST100030,0,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST100725,0,1,0,1,0,0,0,0,0,0,0,0,0,0
CUST104961,1,1,1,0,0,0,0,1,0,0,1,0,0,0
CUST104718,1,1,1,1,0,0,0,0,0,0,0,0,0,0
CUST103903,1,1,1,0,0,1,0,0,0,0,0,1,0,0
CUST101426,0,1,0,0,0,0,0,0,0,1,1,1,0,0
CUST102497,1,1,1,0,0,1,0,1,0,0,1,0,1,1
CUST100436,1,1,1,0,0,0,0,0,0,1,1,0,0,0
CUST102470,1,1,1,0,0,0,0,0,0,0,1,0,0,0
CUST100912,1,1,1,0,0,0,0,0,1,1,0,0,0,0
CUST104222,0,0,0,0,1,0,0,0,0,0,1,1,0,0
CUST104352,0,1,1,0,1,0,0,1,0,0,1,0,1,1
CUST104512,0,1,0,0,1,1,1,0,0,1,0,0,0,0
CUST104443,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CUST102287,0,1,1,1,0,0,0,0,1,1,0,0,0,0
CUST104597,0,1,0,0,0,1,0,0,0,1,1,1,0,0
CUST101238,0,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST100903,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST103620,1,1,0,1,1,1,0,1,1,0,1,0,0,0
CUST103231,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST102859,1,1,1,0,1,1,0,1,0,0,1,0,0,0
CUST100507,1,1,1,0,1,1,1,1,0,1,1,1,0,0
CUST103221,0,1,0,1,0,0,1,0,1,0,0,0,0,0
CUST100183,1,1,1,1,0,0,0,1,1,0,0,0,0,1
CUST101564,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST102704,0,1,0,0,0,0,0,1,0,1,0,1,0,0
CUST100321,1,1,1,0,1,0,0,1,0,1,1,0,0,0
CUST103563,1,0,1,1,0,0,0,0,0,0,0,0,1,1
CUST101538,1,1,1,0,1,1,0,1,0,0,1,0,0,0
CUST101837,1,1,1,1,0,0,0,1,0,0,0,0,0,0
CUST102380,0,1,0,0,1,1,0,0,0,1,1,0,0,0
CUST101912,0,1,1,1,0,1,0,0,0,0,1,0,1,1
CUST101840,1,0,0,0,0,0,0,0,0,1,1,0,0,0
CUST102115,1,0,1,0,1,0,0,0,0,0,1,0,0,0
CUST104437,0,1,1,0,0,1,0,1,0,0,0,0,0,0
CUST101146,0,1,0,0,1,0,0,0,0,1,1,0,0,0
CUST102486,1,1,1,0,0,1,0,0,1,0,0,0,0,1
CUST100044,1,0,1,0,1,1,0,1,1,1,1,0,1,1
CUST102154,1,1,1,0,0,0,0,0,0,0,0,1,0,0
CUST101526,0,1,0,1,0,1,0,0,1,0,0,0,0,0
CUST104855,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CUST101378,1,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST101765,1,1,1,0,0,0,0,0,1,1,0,0,0,1
CUST103012,1,1,1,1,0,0,0,0,1,0,1,0,0,0
CUST100413,0,1,0,1,1,0,0,1,0,0,0,0,0,0
CUST104284,1,1,1,0,1,0,0,0,1,0,1,0,0,0
CUST101407,0,1,1,0,0,0,0,0,0,0,0,1,0,0
CUST101658,1,1,1,0,1,1,0,0,1,1,1,0,0,0
CUST100801,0,1,1,1,0,0,0,0,0,1,0,1,0,1
CUST101288,1,1,1,0,1,0,1,0,0,1,1,1,0,0
CUST102182,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST102588,0,1,0,0,0,0,1,1,0,1,1,0,0,0
CUST102615,0,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST102318,0,1,0,0,1,0,0,1,0,1,1,1,0,0
CUST100256,0,0,0,0,1,0,0,1,1,0,1,0,1,1
CUST104541,0,1,1,1,0,0,0,1,0,0,0,0,0,0
CUST101729,0,1,0,1,0,0,0,0,0,0,0,0,0,0
CUST101151,0,0,0,0,0,1,0,1,1,0,1,0,0,0
CUST104144,0,1,0,0,1,1,0,1,0,0,1,0,0,0
CUST100647,1,1,1,1,0,0,1,0,1,0,0,0,0,0
CUST102908,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CUST101702,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST101881,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST103768,0,1,0,0,0,0,1,0,1,0,0,0,0,0
CUST101315,0,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST102269,1,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST101966,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST102465,1,1,1,0,0,0,0,0,1,0,0,1,0,1
CUST103855,0,1,1,1,0,0,1,0,0,0,1,0,1,1
CUST101350,1,0,1,0,0,0,0,0,1,0,1,0,0,0
CUST103296,1,1,1,1,0,1,0,0,1,0,0,0,0,0
CUST100112,1,1,0,0,0,1,0,0,1,0,0,0,0,0
CUST103133,0,1,0,0,0,1,0,1,0,0,0,0,0,0
CUST100263,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST101393,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST101878,1,1,1,0,0,1,0,0,1,0,0,0,0,0
CUST101186,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST103071,0,1,1,0,0,1,0,0,0,1,0,1,1,1
CUST100056,0,1,0,0,0,1,1,1,1,1,0,1,0,0
CUST101309,0,1,0,1,0,0,0,0,0,0,0,0,1,1
CUST100695,0,1,0,0,0,1,0,0,0,1,0,1,0,0
CUST102952,0,1,0,0,1,0,0,1,1,1,1,0,0,0
CUST101726,0,0,1,0,0,0,0,1,0,1,0,1,0,1
CUST102091,1,1,1,0,1,1,0,0,1,0,1,0,0,0
CUST103869,0,1,0,0,0,0,0,1,0,0,1,1,0,0
CUST100319,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST104320,1,1,1,1,0,0,0,1,1,0,0,1,0,0
CUST100682,0,1,0,0,0,0,1,1,1,1,0,1,0,1
CUST103841,1,1,1,0,1,0,0,0,1,0,1,0,0,1
CUST103213,0,1,0,0,1,0,0,1,0,0,1,0,0,0
CUST102002,0,1,0,1,0,0,1,1,0,0,1,0,0,0
CUST104782,0,1,0,0,0,1,1,1,1,0,0,0,0,0
CUST104150,0,1,0,1,0,0,0,1,0,1,1,0,0,1
CUST100286,1,1,1,0,0,0,0,1,1,0,1,0,0,0
CUST101888,1,1,1,0,0,0,1,0,0,0,1,0,1,1
CUST102337,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST102520,0,1,0,1,0,0,0,0,1,1,0,0,0,0
CUST102277,0,0,0,0,1,0,0,1,0,0,1,0,0,0
CUST102127,0,1,0,0,1,1,0,0,0,0,1,0,0,0
CUST103499,0,1,0,0,0,0,0,0,0,1,0,1,0,0
CUST104211,1,0,1,0,0,1,0,1,0,1,0,0,0,0
CUST102083,0,1,1,0,0,0,0,0,0,0,0,0,1,1
CUST100736,0,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST104801,1,1,0,0,0,0,0,0,0,1,0,0,0,0
CUST100336,0,1,1,0,1,1,0,0,1,1,1,0,0,1
CUST102596,0,1,0,1,1,0,1,1,1,0,1,1,0,0
CUST102771,1,1,1,1,1,1,0,0,0,0,1,0,1,1
CUST103704,1,1,1,0,1,1,0,1,0,1,1,1,1,1
CUST104404,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST101071,1,1,1,0,0,0,0,0,1,1,0,1,0,0
CUST102290,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CUST101672,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CUST104083,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST104250,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST104113,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST104408,0,1,0,0,0,1,0,1,0,0,1,0,0,1
CUST103366,1,1,1,0,0,0,1,0,1,0,0,0,0,1
CUST101488,1,1,1,1,0,1,0,0,0,0,0,0,0,0
CUST100498,1,1,1,0,0,1,1,1,1,0,0,0,0,1
CUST104382,1,1,1,0,0,0,1,0,1,1,0,1,1,1
CUST103479,0,0,0,0,0,0,0,1,0,0,1,0,1,1
CUST102581,0,1,0,1,0,0,0,0,0,0,1,0,0,0
CUST103123,1,1,0,0,1,0,0,1,0,0,1,1,0,0
CUST102921,0,1,0,0,0,0,0,1,1,1,0,0,1,0
CUST104377,1,1,0,0,1,0,0,1,0,1,1,1,0,0
CUST102644,0,0,0,0,0,1,0,1,1,0,0,0,0,0
CUST104286,0,1,0,0,0,0,0,0,0,0,1,1,0,0
CUST104040,1,1,0,0,0,0,0,0,1,1,0,0,0,1
CUST102034,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST101022,1,1,1,0,0,1,0,1,1,0,0,0,0,1
CUST102282,0,1,1,0,0,0,0,0,0,0,1,0,0,0
CUST104886,0,1,0,0,0,0,0,1,1,1,0,0,0,0
CUST104219,1,1,1,0,0,0,0,1,0,0,0,1,1,1
CUST103063,1,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST104365,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST100665,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST103932,0,1,0,1,0,0,0,1,0,0,0,0,0,0
CUST102638,0,1,0,0,0,0,0,0,1,0,1,0,1,0
CUST103176,1,1,1,1,1,0,0,0,0,0,1,0,1,1
CUST104265,0,1,0,0,1,1,0,1,0,0,1,0,0,0
CUST103121,0,1,1,0,1,0,0,1,0,1,1,1,1,1
CUST101017,0,1,0,0,0,0,0,0,1,0,0,0,1,1
CUST100557,1,1,1,0,1,0,0,0,0,0,1,0,0,0
CUST102399,0,1,0,0,0,0,0,1,0,0,1,0,1,1
CUST101207,0,1,0,0,0,1,0,1,0,0,1,0,1,1
CUST102005,1,1,1,0,0,0,0,1,0,0,1,0,0,0
CUST102656,1,1,1,1,1,1,0,1,0,0,1,0,1,1
CUST102135,0,1,0,0,0,0,0,1,1,0,1,0,0,0
CUST101510,0,1,0,0,0,0,0,1,0,1,0,1,0,0
CUST101736,1,1,1,0,1,0,0,0,0,0,1,0,0,0
CUST100245,0,1,1,0,0,0,1,0,0,1,0,0,1,1
CUST101163,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST103362,1,0,1,0,0,0,0,0,0,0,0,0,1,1
CUST100266,0,1,0,0,1,0,0,1,0,1,1,1,0,0
CUST102366,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST101114,0,1,0,0,0,0,0,1,1,0,0,1,0,0
CUST100063,0,1,1,0,0,0,0,0,0,0,0,0,0,0
CUST102592,0,1,1,0,0,0,0,0,1,0,0,0,0,0
CUST102788,1,0,0,0,0,0,0,0,1,0,0,0,0,0
CUST102757,1,1,1,1,0,0,0,0,0,0,0,0,0,0
CUST103011,0,1,0,0,1,0,0,0,1,0,1,0,0,0
CUST103076,0,1,0,0,0,1,0,0,0,1,1,0,0,0
CUST102998,1,1,1,1,1,0,0,0,0,0,1,1,0,1
CUST102815,1,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST102259,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST104958,0,1,0,0,0,0,0,0,1,0,1,0,0,0
CUST103204,0,1,0,1,0,0,1,1,1,0,0,0,0,0
CUST101237,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST100103,0,1,1,0,0,0,0,0,1,0,1,0,0,0
CUST102643,1,1,0,1,0,0,0,0,1,1,0,0,0,0
CUST100272,0,1,0,0,1,1,0,1,1,0,1,0,0,0
CUST100508,0,1,0,0,0,0,0,1,0,1,1,1,0,0
CUST102226,1,1,0,0,1,0,0,1,0,0,1,0,1,1
CUST104933,1,1,1,0,0,0,0,0,1,0,0,1,1,1
CUST102441,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CUST100865,1,1,0,1,0,0,0,0,1,0,1,0,0,0
CUST103326,1,1,1,0,1,0,0,0,1,0,1,1,0,0
CUST100908,0,1,0,1,0,0,1,0,0,0,0,0,0,0
CUST102114,1,1,0,1,0,0,0,0,1,1,0,0,0,1
CUST103896,0,1,0,1,1,0,0,0,1,0,0,0,0,0
CUST101627,0,1,0,0,1,1,0,0,0,0,0,0,0,0
CUST102873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUST101522,1,1,0,0,0,0,0,1,1,0,0,1,0,0
CUST100835,1,1,1,0,0,1,0,0,0,0,0,0,0,0
CUST100358,1,0,1,1,0,0,0,0,1,0,0,0,0,1
CUST100138,0,1,1,0,0,0,0,1,0,0,1,0,1,1
CUST100299,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CUST101556,0,1,1,0,1,1,0,1,1,1,1,0,0,0
CUST101003,1,1,1,1,0,0,1,0,1,0,1,0,0,0
CUST100382,0,1,0,0,0,0,0,1,1,0,0,0,0,0
CUST100941,1,1,1,1,0,1,0,0,0,1,0,1,0,0
CUST104446,0,1,0,1,0,0,0,1,0,0,0,0,1,1
CUST104854,0,1,0,0,0,0,0,1,1,0,1,0,0,0
CUST100761,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST101705,0,1,0,0,0,0,0,1,0,1,1,0,0,0
CUST101873,0,1,1,0,1,1,1,0,0,1,1,1,1,1
CUST102550,1,0,0,0,0,1,0,0,1,0,0,0,0,1
CUST102086,1,1,0,0,1,0,0,1,1,0,1,0,0,0
CUST102197,1,1,1,0,1,1,0,1,1,1,1,0,0,1
CUST100898,1,1,1,0,0,0,0,1,1,0,0,0,0,1
CUST103999,0,1,0,0,1,1,0,1,1,1,1,1,1,1
CUST103615,0,1,1,0,0,0,0,0,0,0,0,0,0,0
CUST101402,0,1,1,0,0,0,0,0,0,0,0,0,1,1
CUST103873,0,1,0,1,0,0,1,0,0,0,0,1,0,0
CUST103785,1,1,1,0,1,0,0,1,0,0,1,0,0,0
CUST104386,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST102955,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST101512,0,1,0,0,1,1,0,1,0,1,1,1,0,0
CUST101188,0,1,1,0,0,1,0,1,1,0,1,1,0,0
CUST102989,0,1,0,0,0,0,0,0,1,1,1,0,0,0
CUST102080,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CUST104983,1,1,1,0,0,0,0,0,1,1,0,1,0,0
CUST103437,0,1,0,0,1,1,1,1,0,1,1,0,0,0
CUST100108,1,1,0,0,1,0,0,0,1,0,1,0,0,0
CUST104698,1,1,1,1,0,0,0,1,1,0,1,0,0,1
CUST102827,0,0,0,0,0,0,1,0,0,1,1,0,0,0
